Date,AAPL,ABBN.SW,BLK,GOOGL,GS,JPM,MSFT,NESN.SW,NOVN.SW,ROG.SW,SCHN.SW,UBSG.SW,^FCHI,^GSPC,^SSMI
2019-01-02,37.750083923339844,,335.20220947265625,52.6037483215332,149.87841796875,83.3444595336914,95.50132751464844,,,,,,4689.39013671875,2510.030029296875,
2019-01-03,33.98988723754883,14.160651206970215,325.3550109863281,51.1468505859375,147.68295288085938,82.15998840332031,91.988037109375,69.38650512695312,55.30544662475586,204.8573760986328,165.1842498779297,8.983476638793945,4611.490234375,2447.889892578125,8466.009765625
2019-01-04,35.44089889526367,14.517158508300781,337.26800537109375,53.770355224609375,152.50961303710938,85.18883514404297,96.26629638671875,70.29183959960938,55.8453254699707,206.2957000732422,174.37603759765625,9.258593559265137,4737.1201171875,2531.93994140625,8608.5595703125
2019-01-07,35.36201095581055,14.413658142089844,338.20635986328125,53.66312026977539,153.3546905517578,85.2480697631836,96.38909149169922,69.28401184082031,54.71288299560547,203.74781799316406,175.08993530273438,9.276934623718262,4719.169921875,2549.68994140625,8535.9501953125
2019-01-08,36.036128997802734,14.612994194030762,342.51019287109375,54.13445281982422,152.7884063720703,85.08731079101562,97.0879898071289,69.60856628417969,55.75315856933594,207.52853393554688,178.3026123046875,9.331957817077637,4773.27001953125,2574.409912109375,8629.48046875
2019-01-09,36.64808654785156,14.812332153320312,344.47271728515625,53.94891357421875,153.74671936035156,84.9434814453125,98.47630310058594,69.7452163696289,56.02968215942383,208.2682342529297,181.51527404785156,9.35396671295166,4813.580078125,2584.9599609375,8687.7099609375
2019-01-10,36.765220642089844,14.938837051391602,343.8788146972656,53.808265686035156,153.33724975585938,84.93502044677734,97.843505859375,70.92386627197266,56.85926055908203,210.40516662597656,181.15830993652344,9.4493408203125,4805.66015625,2596.639892578125,8801.48046875
2019-01-11,36.404258728027344,14.651328086853027,342.51019287109375,53.092037200927734,154.14749145507812,84.52892303466797,97.0879898071289,71.19718170166016,57.14896011352539,210.4462432861328,177.32095336914062,9.489690780639648,4781.33984375,2596.260009765625,8828.2197265625
2019-01-14,35.856849670410156,14.513326644897461,341.2275695800781,52.44563674926758,155.70703125,85.40036010742188,96.3796615600586,70.94094848632812,56.21403121948242,208.309326171875,175.89312744140625,9.482355117797852,4762.75,2582.610107421875,8760.3203125
2019-01-15,36.59071731567383,14.5784912109375,344.9203186035156,54.19131088256836,156.74378967285156,86.02643585205078,99.1751708984375,71.41925048828125,57.2938117980957,211.22708129882812,176.96400451660156,9.497027397155762,4786.169921875,2610.300048828125,8824.73046875
2019-01-16,37.03772735595703,14.528657913208008,355.5336608886719,54.340938568115234,171.702880859375,86.72019958496094,99.52462005615234,70.99220275878906,57.53082275390625,211.2681427001953,178.6595916748047,9.790485382080078,4810.740234375,2616.10009765625,8873.76953125
2019-01-17,37.25764465332031,14.448158264160156,355.0860290527344,54.82025909423828,173.4540252685547,87.07555389404297,100.22350311279297,71.69255065917969,57.95219802856445,211.350341796875,178.48110961914062,9.735461235046387,4794.3701171875,2635.9599609375,8914.1396484375
2019-01-18,37.48714065551758,14.762497901916504,361.05126953125,55.228248596191406,176.45980834960938,88.48844146728516,101.72514343261719,72.08543395996094,58.465755462646484,212.37770080566406,180.97982788085938,9.907869338989258,4875.93017578125,2670.7099609375,9023.9599609375
2019-01-21,,14.816165924072266,,,,,,71.91461944580078,58.149723052978516,211.9667510986328,180.80137634277344,9.84550952911377,4867.77978515625,,9011.41015625
2019-01-22,36.64569091796875,14.670495986938477,356.0157775878906,53.79828643798828,172.22561645507812,87.09245300292969,99.80795288085938,72.0000228881836,58.03121566772461,211.22708129882812,180.44439697265625,9.533709526062012,4847.52978515625,2632.89990234375,8966.33984375
2019-01-23,36.79389953613281,14.536324501037598,351.60858154296875,54.08657455444336,171.5460662841797,86.87251281738281,100.78069305419922,72.01710510253906,57.95219802856445,212.3366241455078,182.2292022705078,9.537378311157227,4840.3798828125,2638.699951171875,8957.1904296875
2019-01-24,36.50226593017578,14.563159942626953,349.95587158203125,54.066123962402344,172.33016967773438,86.92324829101562,100.29904174804688,72.37581634521484,56.89876937866211,210.24078369140625,180.97982788085938,9.530040740966797,4871.9599609375,2642.330078125,8937.3896484375
2019-01-25,37.71184539794922,14.839164733886719,352.8739013671875,54.93946075439453,174.89163208007812,87.47318267822266,101.21514892578125,71.98294830322266,56.37205123901367,209.95314025878906,182.76466369628906,9.530040740966797,4925.81982421875,2664.760009765625,8922.490234375
2019-01-28,37.36282730102539,14.559327125549316,348.9228820800781,53.85963439941406,174.0029296875,87.88772583007812,99.24127197265625,72.13668060302734,55.502967834472656,208.63809204101562,183.30007934570312,9.42733097076416,4888.580078125,2643.85009765625,8857.849609375
2019-01-29,36.97557830810547,14.536324501037598,350.8683166503906,53.370845794677734,174.6824951171875,88.13308715820312,97.22017669677734,73.31532287597656,56.39838409423828,210.8983154296875,184.01400756835938,9.519037246704102,4928.18017578125,2640.0,8940.51953125
2019-01-30,39.50228500366211,14.605327606201172,351.47943115234375,54.76389694213867,176.40753173828125,88.33614349365234,100.46904754638672,74.16941833496094,56.345706939697266,211.55581665039062,184.72793579101562,9.61074161529541,4974.759765625,2681.050048828125,8965.7099609375
2019-01-31,39.78675079345703,14.532492637634277,357.2896423339844,56.15544891357422,172.5131378173828,87.56625366210938,98.62740325927734,73.8277816772461,56.95143508911133,216.93923950195312,187.04820251464844,9.42733097076416,4992.72021484375,2704.10009765625,8969.26953125
2019-02-01,39.80588150024414,14.689661026000977,358.7788391113281,55.7928466796875,171.232421875,87.88772583007812,97.06907653808594,73.77652740478516,57.425479888916016,216.15841674804688,187.5836181640625,9.419994354248047,5019.259765625,2706.530029296875,8996.3603515625
2019-02-04,40.936561584472656,14.7164945602417,359.7859191894531,56.930030822753906,172.26048278808594,88.20076751708984,99.8646240234375,73.38365936279297,58.00487518310547,218.5419158935547,186.5127410888672,9.328289985656738,5000.18994140625,2724.8701171875,9011.48046875
2019-02-05,41.636962890625,15.023170471191406,359.4244079589844,57.451236724853516,172.5131378173828,87.81158447265625,101.26240539550781,74.64771270751953,58.715938568115234,220.6788330078125,192.7595977783203,9.548381805419922,5083.33984375,2737.699951171875,9150.5595703125
2019-02-06,41.651309967041016,15.069170951843262,358.41729736328125,56.005821228027344,171.3021240234375,87.769287109375,100.13849639892578,74.28900146484375,58.83446502685547,220.55557250976562,190.97476196289062,9.577728271484375,5079.0498046875,2731.610107421875,9143.0
2019-02-07,40.862464904785156,14.819997787475586,357.2294616699219,55.15892028808594,168.20932006835938,86.61863708496094,99.42071533203125,73.70820617675781,58.202392578125,219.07615661621094,186.86972045898438,9.379644393920898,4985.56005859375,2706.050048828125,9035.900390625
